data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2024-01-18,Pfizer/BioNTech,PAB,30-39,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,40-49,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,50-59,2,0,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,60-69,1,4,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,70-79,3,5,8,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,80-89,1,5,6,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAB,90+,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-18,Pfizer/BioNTech,PAT,12-19,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,20-29,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,30-39,0,2,2,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,40-49,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,50-59,3,5,8,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,60-69,6,5,11,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,70-79,8,12,20,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,80-89,7,15,22,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PAT,90+,2,3,5,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-18,Pfizer/BioNTech,PIE,12-19,3,1,4,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,20-29,8,6,14,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,30-39,5,11,16,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,40-49,23,18,41,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,50-59,32,36,68,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,60-69,93,93,186,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,70-79,153,155,308,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,80-89,125,138,263,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PIE,90+,30,55,85,ITC,ITC1,1,Piemonte
2024-01-18,Pfizer/BioNTech,PUG,20-29,0,6,6,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,30-39,5,7,12,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,40-49,8,11,19,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,50-59,21,25,46,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,60-69,50,49,99,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,70-79,70,91,161,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,80-89,81,73,154,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,PUG,90+,23,27,50,ITF,ITF4,16,Puglia
2024-01-18,Pfizer/BioNTech,SAR,20-29,0,2,2,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,30-39,4,3,7,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,40-49,3,5,8,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,50-59,6,3,9,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,60-69,26,23,49,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,70-79,42,30,72,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,80-89,25,31,56,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SAR,90+,5,12,17,ITG,ITG2,20,Sardegna
2024-01-18,Pfizer/BioNTech,SIC,12-19,1,0,1,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,20-29,2,2,4,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,30-39,3,3,6,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,40-49,3,3,6,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,50-59,10,10,20,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,60-69,35,34,69,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,70-79,62,55,117,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,80-89,40,38,78,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,SIC,90+,8,13,21,ITG,ITG1,19,Sicilia
2024-01-18,Pfizer/BioNTech,TOS,20-29,6,5,11,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,30-39,10,7,17,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,40-49,9,12,21,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,50-59,24,42,66,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,60-69,77,87,164,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,70-79,129,126,255,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,80-89,128,145,273,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,TOS,90+,30,41,71,ITI,ITI1,9,Toscana
2024-01-18,Pfizer/BioNTech,UMB,20-29,1,1,2,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,30-39,1,4,5,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,40-49,2,8,10,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,50-59,3,5,8,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,60-69,20,20,40,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,70-79,26,21,47,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,80-89,26,34,60,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,UMB,90+,5,7,12,ITI,ITI2,10,Umbria
2024-01-18,Pfizer/BioNTech,VEN,12-19,1,1,2,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,20-29,4,5,9,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,30-39,12,12,24,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,40-49,17,14,31,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,50-59,33,32,65,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,60-69,93,104,197,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,70-79,139,135,274,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,80-89,114,132,246,ITH,ITH3,5,Veneto
2024-01-18,Pfizer/BioNTech,VEN,90+,20,47,67,ITH,ITH3,5,Veneto
2024-01-19,Novavax,LAZ,50-59,0,1,1,ITI,ITI4,12,Lazio
2024-01-19,Novavax,LAZ,60-69,1,1,2,ITI,ITI4,12,Lazio
2024-01-19,Novavax,LAZ,70-79,5,5,10,ITI,ITI4,12,Lazio
2024-01-19,Novavax,LAZ,80-89,5,6,11,ITI,ITI4,12,Lazio
2024-01-19,Novavax,LAZ,90+,1,1,2,ITI,ITI4,12,Lazio
2024-01-19,Novavax,LOM,12-19,1,0,1,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,20-29,0,1,1,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,30-39,1,0,1,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,40-49,3,3,6,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,50-59,5,6,11,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,60-69,10,5,15,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,70-79,10,10,20,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,80-89,9,15,24,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,LOM,90+,3,0,3,ITC,ITC4,3,Lombardia
2024-01-19,Novavax,MAR,70-79,1,0,1,ITI,ITI3,11,Marche
2024-01-19,Novavax,PUG,20-29,1,0,1,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,40-49,0,1,1,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,50-59,1,3,4,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,60-69,5,5,10,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,70-79,8,10,18,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,80-89,3,3,6,ITF,ITF4,16,Puglia
2024-01-19,Novavax,PUG,90+,1,1,2,ITF,ITF4,16,Puglia
2024-01-19,Novavax,SAR,20-29,1,0,1,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,30-39,3,4,7,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,40-49,1,4,5,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,50-59,3,7,10,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,60-69,10,8,18,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,70-79,22,16,38,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,80-89,9,9,18,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,SAR,90+,2,0,2,ITG,ITG2,20,Sardegna
2024-01-19,Novavax,UMB,50-59,1,0,1,ITI,ITI2,10,Umbria
2024-01-19,Novavax,UMB,60-69,1,0,1,ITI,ITI2,10,Umbria
2024-01-19,Novavax,UMB,70-79,3,2,5,ITI,ITI2,10,Umbria
2024-01-19,Novavax,UMB,80-89,2,3,5,ITI,ITI2,10,Umbria
2024-01-19,Pfizer Pediatrico,VEN,05-11,1,0,1,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,ABR,20-29,0,1,1,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,30-39,2,0,2,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,40-49,2,0,2,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,50-59,7,3,10,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,60-69,12,14,26,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,70-79,22,28,50,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,80-89,25,26,51,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,ABR,90+,6,5,11,ITF,ITF1,13,Abruzzo
2024-01-19,Pfizer/BioNTech,BAS,30-39,4,1,5,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,40-49,0,3,3,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,50-59,2,7,9,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,60-69,10,10,20,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,70-79,19,18,37,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,80-89,11,4,15,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,BAS,90+,5,5,10,ITF,ITF5,17,Basilicata
2024-01-19,Pfizer/BioNTech,CAL,20-29,1,0,1,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,30-39,0,1,1,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,40-49,1,0,1,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,50-59,1,2,3,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,60-69,8,7,15,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,70-79,11,9,20,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,80-89,14,7,21,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAL,90+,2,1,3,ITF,ITF6,18,Calabria
2024-01-19,Pfizer/BioNTech,CAM,12-19,1,0,1,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,20-29,6,1,7,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,30-39,2,4,6,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,40-49,7,5,12,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,50-59,14,9,23,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,60-69,24,31,55,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,70-79,55,43,98,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,80-89,49,36,85,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,CAM,90+,10,24,34,ITF,ITF3,15,Campania
2024-01-19,Pfizer/BioNTech,EMR,12-19,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,20-29,2,7,9,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,30-39,7,14,21,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,40-49,13,25,38,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,50-59,33,36,69,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,60-69,60,91,151,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,70-79,131,135,266,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,80-89,103,112,215,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,EMR,90+,26,35,61,ITH,ITH5,8,Emilia-Romagna
2024-01-19,Pfizer/BioNTech,FVG,12-19,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,20-29,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,30-39,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,40-49,3,2,5,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,50-59,8,9,17,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,60-69,25,25,50,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,70-79,43,52,95,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,80-89,48,39,87,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,FVG,90+,3,8,11,ITH,ITH4,6,Friuli-Venezia Giulia
2024-01-19,Pfizer/BioNTech,LAZ,12-19,1,2,3,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,20-29,13,15,28,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,30-39,26,17,43,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,40-49,37,31,68,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,50-59,74,76,150,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,60-69,108,137,245,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,70-79,202,210,412,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,80-89,175,200,375,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LAZ,90+,35,56,91,ITI,ITI4,12,Lazio
2024-01-19,Pfizer/BioNTech,LIG,30-39,1,0,1,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,40-49,3,5,8,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,50-59,8,13,21,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,60-69,30,42,72,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,70-79,49,56,105,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,80-89,42,51,93,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LIG,90+,12,27,39,ITC,ITC3,7,Liguria
2024-01-19,Pfizer/BioNTech,LOM,12-19,3,7,10,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,20-29,13,20,33,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,30-39,24,34,58,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,40-49,34,43,77,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,50-59,68,63,131,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,60-69,139,150,289,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,70-79,188,228,416,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,80-89,182,250,432,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,LOM,90+,35,69,104,ITC,ITC4,3,Lombardia
2024-01-19,Pfizer/BioNTech,MAR,12-19,1,1,2,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,30-39,1,2,3,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,40-49,3,0,3,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,50-59,4,6,10,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,60-69,15,14,29,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,70-79,31,23,54,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,80-89,21,17,38,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MAR,90+,5,7,12,ITI,ITI3,11,Marche
2024-01-19,Pfizer/BioNTech,MOL,20-29,14,0,14,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,30-39,4,0,4,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,40-49,1,0,1,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,60-69,2,2,4,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,70-79,1,3,4,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,80-89,2,3,5,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,MOL,90+,0,2,2,ITF,ITF2,14,Molise
2024-01-19,Pfizer/BioNTech,PAB,30-39,2,0,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-19,Pfizer/BioNTech,PAB,40-49,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-19,Pfizer/BioNTech,PAB,50-59,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-19,Pfizer/BioNTech,PAB,60-69,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-19,Pfizer/BioNTech,PAB,70-79,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-01-19,Pfizer/BioNTech,PAT,20-29,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,40-49,3,1,4,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,50-59,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,60-69,3,9,12,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,70-79,8,5,13,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,80-89,8,12,20,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PAT,90+,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-01-19,Pfizer/BioNTech,PIE,12-19,2,2,4,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,20-29,8,11,19,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,30-39,14,10,24,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,40-49,19,20,39,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,50-59,41,44,85,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,60-69,98,95,193,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,70-79,153,143,296,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,80-89,121,128,249,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PIE,90+,22,58,80,ITC,ITC1,1,Piemonte
2024-01-19,Pfizer/BioNTech,PUG,12-19,1,3,4,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,20-29,7,0,7,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,30-39,7,3,10,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,40-49,12,10,22,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,50-59,16,21,37,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,60-69,62,59,121,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,70-79,110,100,210,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,80-89,71,86,157,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,PUG,90+,15,43,58,ITF,ITF4,16,Puglia
2024-01-19,Pfizer/BioNTech,SAR,12-19,0,1,1,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,30-39,0,2,2,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,40-49,1,0,1,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,50-59,6,6,12,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,60-69,19,28,47,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,70-79,27,26,53,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,80-89,15,11,26,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SAR,90+,2,3,5,ITG,ITG2,20,Sardegna
2024-01-19,Pfizer/BioNTech,SIC,12-19,0,1,1,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,20-29,0,1,1,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,30-39,2,3,5,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,40-49,7,7,14,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,50-59,9,9,18,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,60-69,42,37,79,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,70-79,80,64,144,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,80-89,49,44,93,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,SIC,90+,6,27,33,ITG,ITG1,19,Sicilia
2024-01-19,Pfizer/BioNTech,TOS,12-19,1,1,2,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,20-29,9,7,16,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,30-39,13,9,22,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,40-49,20,15,35,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,50-59,25,27,52,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,60-69,51,68,119,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,70-79,87,108,195,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,80-89,97,101,198,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,TOS,90+,14,38,52,ITI,ITI1,9,Toscana
2024-01-19,Pfizer/BioNTech,UMB,20-29,1,0,1,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,30-39,1,0,1,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,50-59,2,2,4,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,60-69,5,10,15,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,70-79,12,16,28,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,80-89,15,19,34,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,UMB,90+,3,10,13,ITI,ITI2,10,Umbria
2024-01-19,Pfizer/BioNTech,VDA,70-79,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-01-19,Pfizer/BioNTech,VEN,12-19,1,1,2,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,20-29,2,7,9,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,30-39,9,13,22,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,40-49,19,22,41,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,50-59,22,31,53,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,60-69,89,90,179,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,70-79,166,150,316,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,80-89,110,103,213,ITH,ITH3,5,Veneto
2024-01-19,Pfizer/BioNTech,VEN,90+,28,42,70,ITH,ITH3,5,Veneto
2024-01-20,Novavax,LAZ,20-29,0,1,1,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,40-49,1,0,1,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,50-59,3,4,7,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,60-69,12,8,20,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,70-79,14,7,21,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,80-89,16,14,30,ITI,ITI4,12,Lazio
2024-01-20,Novavax,LAZ,90+,1,2,3,ITI,ITI4,12,Lazio
