data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2025-12-04,Pfizer/BioNTech,FVG,90+,8,20,28,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-04,Pfizer/BioNTech,LAZ,12-19,2,0,2,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,20-29,8,15,23,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,30-39,14,14,28,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,40-49,25,27,52,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,50-59,37,35,72,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,60-69,77,73,150,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,70-79,99,118,217,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,80-89,103,110,213,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LAZ,90+,21,39,60,ITI,ITI4,12,Lazio
2025-12-04,Pfizer/BioNTech,LIG,20-29,1,1,2,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,30-39,1,1,2,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,40-49,2,2,4,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,50-59,4,3,7,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,60-69,9,15,24,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,70-79,18,20,38,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,80-89,8,7,15,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LIG,90+,1,8,9,ITC,ITC3,7,Liguria
2025-12-04,Pfizer/BioNTech,LOM,12-19,5,5,10,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,20-29,33,30,63,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,30-39,22,49,71,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,40-49,45,50,95,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,50-59,75,79,154,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,60-69,149,146,295,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,70-79,207,233,440,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,80-89,144,263,407,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,LOM,90+,50,185,235,ITC,ITC4,3,Lombardia
2025-12-04,Pfizer/BioNTech,MAR,20-29,1,0,1,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,30-39,1,0,1,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,40-49,5,1,6,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,50-59,5,6,11,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,60-69,10,7,17,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,70-79,23,19,42,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,80-89,18,22,40,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,MAR,90+,2,6,8,ITI,ITI3,11,Marche
2025-12-04,Pfizer/BioNTech,PAB,30-39,0,4,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,40-49,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,50-59,2,1,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,60-69,4,3,7,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,70-79,7,6,13,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,80-89,0,2,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAB,90+,2,0,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-04,Pfizer/BioNTech,PAT,20-29,1,2,3,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,30-39,4,7,11,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,40-49,3,7,10,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,50-59,8,2,10,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,60-69,22,25,47,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,70-79,38,42,80,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,80-89,37,47,84,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PAT,90+,9,38,47,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-04,Pfizer/BioNTech,PIE,12-19,4,0,4,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,20-29,4,7,11,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,30-39,7,18,25,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,40-49,16,11,27,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,50-59,40,39,79,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,60-69,89,83,172,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,70-79,122,86,208,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,80-89,80,124,204,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PIE,90+,33,66,99,ITC,ITC1,1,Piemonte
2025-12-04,Pfizer/BioNTech,PUG,12-19,2,2,4,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,20-29,5,4,9,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,30-39,9,4,13,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,40-49,11,9,20,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,50-59,18,26,44,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,60-69,48,46,94,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,70-79,82,54,136,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,80-89,47,34,81,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,PUG,90+,8,5,13,ITF,ITF4,16,Puglia
2025-12-04,Pfizer/BioNTech,SAR,20-29,1,4,5,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,30-39,3,8,11,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,40-49,5,8,13,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,50-59,7,6,13,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,60-69,24,31,55,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,70-79,38,29,67,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,80-89,16,21,37,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SAR,90+,4,2,6,ITG,ITG2,20,Sardegna
2025-12-04,Pfizer/BioNTech,SIC,12-19,0,1,1,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,20-29,3,2,5,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,30-39,2,4,6,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,40-49,5,2,7,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,50-59,7,8,15,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,60-69,18,16,34,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,70-79,23,15,38,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,80-89,7,17,24,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,SIC,90+,6,3,9,ITG,ITG1,19,Sicilia
2025-12-04,Pfizer/BioNTech,TOS,12-19,4,2,6,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,20-29,3,6,9,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,30-39,14,15,29,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,40-49,16,20,36,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,50-59,20,30,50,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,60-69,75,69,144,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,70-79,76,89,165,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,80-89,57,78,135,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,TOS,90+,6,15,21,ITI,ITI1,9,Toscana
2025-12-04,Pfizer/BioNTech,UMB,30-39,1,0,1,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,40-49,0,1,1,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,50-59,3,2,5,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,60-69,21,10,31,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,70-79,13,13,26,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,80-89,17,11,28,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,UMB,90+,1,6,7,ITI,ITI2,10,Umbria
2025-12-04,Pfizer/BioNTech,VDA,50-59,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-04,Pfizer/BioNTech,VDA,60-69,0,3,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-04,Pfizer/BioNTech,VDA,70-79,3,1,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-04,Pfizer/BioNTech,VDA,80-89,0,2,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-04,Pfizer/BioNTech,VDA,90+,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-04,Pfizer/BioNTech,VEN,12-19,2,2,4,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,20-29,10,10,20,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,30-39,22,15,37,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,40-49,23,16,39,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,50-59,30,24,54,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,60-69,75,67,142,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,70-79,89,100,189,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,80-89,59,74,133,ITH,ITH3,5,Veneto
2025-12-04,Pfizer/BioNTech,VEN,90+,8,35,43,ITH,ITH3,5,Veneto
2025-12-05,Pfizer Pediatrico,EMR,05-11,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer Pediatrico,PUG,05-11,1,0,1,ITF,ITF4,16,Puglia
2025-12-05,Pfizer Pediatrico,VEN,05-11,3,0,3,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,ABR,30-39,0,1,1,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,ABR,50-59,1,1,2,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,ABR,60-69,5,7,12,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,ABR,70-79,8,7,15,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,ABR,80-89,6,9,15,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,ABR,90+,4,5,9,ITF,ITF1,13,Abruzzo
2025-12-05,Pfizer/BioNTech,CAM,12-19,0,2,2,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,30-39,3,1,4,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,40-49,3,3,6,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,50-59,8,11,19,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,60-69,11,3,14,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,70-79,14,7,21,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,80-89,15,12,27,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,CAM,90+,1,1,2,ITF,ITF3,15,Campania
2025-12-05,Pfizer/BioNTech,EMR,12-19,1,2,3,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,20-29,15,2,17,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,30-39,24,18,42,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,40-49,31,24,55,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,50-59,58,54,112,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,60-69,128,120,248,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,70-79,206,215,421,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,80-89,162,150,312,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,EMR,90+,27,76,103,ITH,ITH5,8,Emilia-Romagna
2025-12-05,Pfizer/BioNTech,FVG,20-29,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,30-39,7,2,9,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,40-49,1,3,4,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,50-59,6,9,15,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,60-69,31,35,66,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,70-79,54,62,116,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,80-89,36,49,85,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,FVG,90+,5,19,24,ITH,ITH4,6,Friuli-Venezia Giulia
2025-12-05,Pfizer/BioNTech,LAZ,20-29,4,6,10,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,30-39,11,14,25,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,40-49,8,14,22,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,50-59,30,20,50,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,60-69,54,51,105,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,70-79,69,71,140,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,80-89,45,42,87,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LAZ,90+,8,15,23,ITI,ITI4,12,Lazio
2025-12-05,Pfizer/BioNTech,LIG,30-39,1,0,1,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,40-49,0,1,1,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,50-59,2,6,8,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,60-69,8,7,15,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,70-79,16,15,31,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,80-89,10,6,16,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LIG,90+,2,5,7,ITC,ITC3,7,Liguria
2025-12-05,Pfizer/BioNTech,LOM,12-19,4,4,8,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,20-29,22,37,59,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,30-39,33,41,74,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,40-49,51,54,105,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,50-59,63,64,127,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,60-69,123,143,266,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,70-79,165,183,348,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,80-89,149,192,341,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,LOM,90+,51,121,172,ITC,ITC4,3,Lombardia
2025-12-05,Pfizer/BioNTech,MAR,12-19,1,2,3,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,20-29,1,1,2,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,30-39,0,3,3,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,40-49,0,1,1,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,50-59,3,3,6,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,60-69,10,18,28,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,70-79,16,20,36,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,80-89,10,19,29,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,MAR,90+,2,2,4,ITI,ITI3,11,Marche
2025-12-05,Pfizer/BioNTech,PAB,20-29,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,40-49,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,50-59,2,1,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,60-69,2,1,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,70-79,1,4,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,80-89,9,11,20,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAB,90+,0,4,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-12-05,Pfizer/BioNTech,PAT,20-29,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,30-39,4,4,8,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,40-49,2,2,4,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,50-59,6,4,10,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,60-69,8,6,14,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,70-79,10,13,23,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,80-89,8,7,15,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PAT,90+,4,11,15,ITH,ITH2,4,Provincia Autonoma Trento
2025-12-05,Pfizer/BioNTech,PIE,12-19,1,0,1,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,20-29,5,6,11,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,30-39,7,12,19,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,40-49,13,16,29,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,50-59,25,28,53,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,60-69,77,63,140,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,70-79,121,103,224,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,80-89,68,93,161,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PIE,90+,23,55,78,ITC,ITC1,1,Piemonte
2025-12-05,Pfizer/BioNTech,PUG,12-19,1,0,1,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,20-29,2,0,2,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,30-39,12,11,23,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,40-49,15,8,23,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,50-59,11,12,23,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,60-69,26,32,58,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,70-79,52,48,100,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,80-89,38,29,67,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,PUG,90+,10,10,20,ITF,ITF4,16,Puglia
2025-12-05,Pfizer/BioNTech,SAR,12-19,1,1,2,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,20-29,0,1,1,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,30-39,2,2,4,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,40-49,3,4,7,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,50-59,8,10,18,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,60-69,15,15,30,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,70-79,33,30,63,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,80-89,14,14,28,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SAR,90+,1,9,10,ITG,ITG2,20,Sardegna
2025-12-05,Pfizer/BioNTech,SIC,20-29,1,0,1,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,30-39,1,1,2,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,40-49,4,1,5,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,50-59,5,5,10,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,60-69,9,6,15,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,70-79,14,8,22,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,80-89,9,7,16,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,SIC,90+,2,1,3,ITG,ITG1,19,Sicilia
2025-12-05,Pfizer/BioNTech,TOS,12-19,2,1,3,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,20-29,6,9,15,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,30-39,12,13,25,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,40-49,14,19,33,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,50-59,30,45,75,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,60-69,71,67,138,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,70-79,84,95,179,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,80-89,55,67,122,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,TOS,90+,10,9,19,ITI,ITI1,9,Toscana
2025-12-05,Pfizer/BioNTech,UMB,20-29,1,0,1,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,40-49,0,1,1,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,50-59,6,2,8,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,60-69,5,5,10,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,70-79,16,10,26,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,80-89,2,11,13,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,UMB,90+,0,5,5,ITI,ITI2,10,Umbria
2025-12-05,Pfizer/BioNTech,VDA,30-39,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VDA,40-49,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VDA,60-69,0,2,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VDA,70-79,2,1,3,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VDA,80-89,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VDA,90+,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-12-05,Pfizer/BioNTech,VEN,12-19,0,1,1,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,20-29,5,3,8,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,30-39,15,13,28,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,40-49,19,19,38,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,50-59,26,38,64,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,60-69,76,78,154,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,70-79,145,129,274,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,80-89,87,107,194,ITH,ITH3,5,Veneto
2025-12-05,Pfizer/BioNTech,VEN,90+,26,58,84,ITH,ITH3,5,Veneto
2025-12-06,Pfizer Pediatrico,LAZ,05-11,1,1,2,ITI,ITI4,12,Lazio
2025-12-06,Pfizer Pediatrico,VEN,05-11,0,1,1,ITH,ITH3,5,Veneto
2025-12-06,Pfizer/BioNTech,ABR,30-39,1,0,1,ITF,ITF1,13,Abruzzo
2025-12-06,Pfizer/BioNTech,ABR,40-49,1,1,2,ITF,ITF1,13,Abruzzo
2025-12-06,Pfizer/BioNTech,ABR,50-59,3,0,3,ITF,ITF1,13,Abruzzo
2025-12-06,Pfizer/BioNTech,ABR,60-69,2,4,6,ITF,ITF1,13,Abruzzo
2025-12-06,Pfizer/BioNTech,ABR,70-79,1,5,6,ITF,ITF1,13,Abruzzo
