data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2023-02-16,Pfizer/BioNTech,MAR,50-59,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-02-16,Pfizer/BioNTech,MAR,60-69,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,ITI,ITI3,11.0,Marche
2023-02-16,Pfizer/BioNTech,MAR,70-79,8.0,7.0,0.0,0.0,0.0,0.0,12.0,3.0,ITI,ITI3,11.0,Marche
2023-02-16,Pfizer/BioNTech,MAR,80-89,5.0,13.0,0.0,0.0,0.0,2.0,11.0,5.0,ITI,ITI3,11.0,Marche
2023-02-16,Pfizer/BioNTech,MAR,90+,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,ITI,ITI3,11.0,Marche
2023-02-16,Pfizer/BioNTech,MOL,12-19,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,MOL,20-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,MOL,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,MOL,70-79,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,MOL,80-89,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,MOL,90+,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,ITF,ITF2,14.0,Molise
2023-02-16,Pfizer/BioNTech,PAB,20-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,30-39,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,50-59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,60-69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,70-79,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,80-89,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAB,90+,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-02-16,Pfizer/BioNTech,PAT,20-29,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,30-39,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,40-49,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,50-59,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,60-69,8.0,12.0,0.0,0.0,0.0,2.0,10.0,8.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,70-79,14.0,8.0,0.0,1.0,0.0,0.0,14.0,7.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,80-89,5.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PAT,90+,1.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-02-16,Pfizer/BioNTech,PIE,12-19,4.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,20-29,6.0,5.0,2.0,2.0,0.0,2.0,5.0,0.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,30-39,7.0,6.0,3.0,1.0,0.0,2.0,5.0,2.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,40-49,3.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,50-59,18.0,26.0,0.0,0.0,0.0,4.0,36.0,4.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,60-69,84.0,101.0,0.0,1.0,0.0,2.0,160.0,22.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,70-79,82.0,69.0,0.0,0.0,0.0,3.0,93.0,55.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,80-89,71.0,95.0,1.0,0.0,0.0,2.0,20.0,143.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PIE,90+,12.0,45.0,0.0,1.0,0.0,1.0,7.0,48.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Pfizer/BioNTech,PUG,12-19,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,20-29,6.0,7.0,1.0,0.0,0.0,5.0,7.0,0.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,30-39,9.0,7.0,1.0,0.0,0.0,4.0,11.0,0.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,40-49,11.0,7.0,1.0,0.0,0.0,4.0,13.0,0.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,50-59,20.0,23.0,0.0,0.0,0.0,8.0,34.0,1.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,60-69,50.0,47.0,0.0,0.0,0.0,10.0,81.0,6.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,70-79,50.0,61.0,0.0,0.0,0.0,10.0,91.0,10.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,80-89,24.0,47.0,1.0,0.0,0.0,5.0,48.0,17.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,PUG,90+,6.0,14.0,0.0,0.0,0.0,0.0,14.0,6.0,ITF,ITF4,16.0,Puglia
2023-02-16,Pfizer/BioNTech,SAR,20-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,30-39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,40-49,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,50-59,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,60-69,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,70-79,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,80-89,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SAR,90+,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-16,Pfizer/BioNTech,SIC,12-19,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,20-29,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,30-39,3.0,4.0,2.0,0.0,0.0,1.0,3.0,1.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,40-49,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,50-59,10.0,10.0,0.0,1.0,0.0,3.0,15.0,1.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,60-69,21.0,17.0,0.0,1.0,0.0,6.0,23.0,8.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,70-79,30.0,30.0,0.0,0.0,0.0,0.0,37.0,23.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,80-89,24.0,24.0,0.0,0.0,0.0,2.0,30.0,16.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,SIC,90+,3.0,10.0,0.0,0.0,0.0,1.0,5.0,7.0,ITG,ITG1,19.0,Sicilia
2023-02-16,Pfizer/BioNTech,TOS,12-19,7.0,5.0,0.0,2.0,0.0,5.0,5.0,0.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,20-29,14.0,14.0,1.0,1.0,0.0,7.0,17.0,2.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,30-39,13.0,12.0,0.0,1.0,0.0,10.0,13.0,1.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,40-49,20.0,15.0,1.0,1.0,0.0,6.0,25.0,2.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,50-59,30.0,30.0,2.0,1.0,0.0,3.0,53.0,1.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,60-69,56.0,63.0,0.0,0.0,0.0,11.0,76.0,32.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,70-79,80.0,88.0,0.0,0.0,0.0,11.0,93.0,64.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,80-89,63.0,74.0,1.0,1.0,0.0,2.0,72.0,61.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,TOS,90+,13.0,23.0,0.0,2.0,0.0,0.0,14.0,20.0,ITI,ITI1,9.0,Toscana
2023-02-16,Pfizer/BioNTech,UMB,12-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,20-29,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,30-39,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,40-49,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,50-59,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,60-69,6.0,11.0,0.0,0.0,0.0,7.0,8.0,2.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,70-79,12.0,12.0,0.0,0.0,0.0,1.0,18.0,5.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,80-89,7.0,11.0,0.0,0.0,0.0,0.0,14.0,4.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,UMB,90+,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,ITI,ITI2,10.0,Umbria
2023-02-16,Pfizer/BioNTech,VEN,12-19,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,20-29,9.0,9.0,1.0,0.0,0.0,9.0,7.0,1.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,30-39,7.0,6.0,0.0,0.0,0.0,4.0,9.0,0.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,40-49,6.0,12.0,0.0,0.0,0.0,3.0,15.0,0.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,50-59,15.0,15.0,0.0,0.0,0.0,3.0,25.0,2.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,60-69,44.0,36.0,1.0,0.0,0.0,5.0,57.0,17.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,70-79,45.0,53.0,0.0,0.0,0.0,9.0,61.0,28.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,80-89,29.0,46.0,1.0,0.0,0.0,3.0,48.0,23.0,ITH,ITH3,5.0,Veneto
2023-02-16,Pfizer/BioNTech,VEN,90+,3.0,19.0,1.0,0.0,0.0,1.0,12.0,8.0,ITH,ITH3,5.0,Veneto
2023-02-16,Sanofi,PIE,70-79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC1,1.0,Piemonte
2023-02-16,Sanofi,PIE,80-89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,ABR,20-29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Moderna,ABR,30-39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Moderna,CAL,80-89,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF6,18.0,Calabria
2023-02-17,Moderna,CAM,70-79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Moderna,CAM,80-89,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Moderna,EMR,12-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,30-39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,40-49,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,50-59,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,60-69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,70-79,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,EMR,80-89,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Moderna,LAZ,12-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,20-29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,30-39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,40-49,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,60-69,11.0,5.0,0.0,0.0,0.0,0.0,13.0,3.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,70-79,7.0,5.0,0.0,0.0,0.0,1.0,6.0,5.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,80-89,2.0,6.0,0.0,0.0,0.0,1.0,1.0,6.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LAZ,90+,3.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,ITI,ITI4,12.0,Lazio
2023-02-17,Moderna,LIG,40-49,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC3,7.0,Liguria
2023-02-17,Moderna,LIG,50-59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC3,7.0,Liguria
2023-02-17,Moderna,LIG,60-69,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC3,7.0,Liguria
2023-02-17,Moderna,LIG,70-79,2.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,ITC,ITC3,7.0,Liguria
2023-02-17,Moderna,LIG,80-89,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITC,ITC3,7.0,Liguria
2023-02-17,Moderna,LOM,12-19,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,20-29,8.0,6.0,0.0,0.0,0.0,5.0,9.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,30-39,4.0,6.0,0.0,0.0,0.0,3.0,7.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,40-49,5.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,50-59,13.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,60-69,13.0,11.0,0.0,0.0,0.0,0.0,14.0,10.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,70-79,13.0,16.0,0.0,0.0,0.0,4.0,14.0,11.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,80-89,12.0,22.0,0.0,0.0,0.0,1.0,11.0,22.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,LOM,90+,4.0,17.0,0.0,0.0,0.0,0.0,8.0,13.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Moderna,MAR,40-49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI3,11.0,Marche
2023-02-17,Moderna,MAR,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI3,11.0,Marche
2023-02-17,Moderna,MAR,60-69,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,ITI,ITI3,11.0,Marche
2023-02-17,Moderna,MAR,70-79,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITI,ITI3,11.0,Marche
2023-02-17,Moderna,MAR,80-89,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI3,11.0,Marche
2023-02-17,Moderna,PIE,12-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,20-29,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,30-39,6.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,40-49,9.0,12.0,0.0,0.0,0.0,3.0,16.0,2.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,50-59,16.0,16.0,0.0,0.0,0.0,4.0,26.0,2.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,60-69,116.0,103.0,0.0,0.0,0.0,5.0,173.0,41.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,70-79,110.0,92.0,0.0,0.0,0.0,1.0,125.0,76.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,80-89,90.0,81.0,0.0,0.0,0.0,0.0,21.0,150.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,PIE,90+,6.0,16.0,0.0,0.0,0.0,0.0,2.0,20.0,ITC,ITC1,1.0,Piemonte
2023-02-17,Moderna,SAR,12-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,20-29,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,30-39,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,40-49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,50-59,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,60-69,2.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,70-79,8.0,9.0,0.0,0.0,0.0,0.0,7.0,10.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SAR,80-89,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,ITG,ITG2,20.0,Sardegna
2023-02-17,Moderna,SIC,60-69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG1,19.0,Sicilia
2023-02-17,Moderna,SIC,90+,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG1,19.0,Sicilia
2023-02-17,Moderna,UMB,60-69,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-17,Moderna,UMB,70-79,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,ITI,ITI2,10.0,Umbria
2023-02-17,Moderna,UMB,80-89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-02-17,Pfizer Pediatrico,CAM,05-11,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Pfizer Pediatrico,EMR,05-11,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-02-17,Pfizer Pediatrico,LOM,00-04,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Pfizer Pediatrico,LOM,05-11,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-02-17,Pfizer Pediatrico,PUG,05-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2023-02-17,Pfizer Pediatrico,SIC,05-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2023-02-17,Pfizer Pediatrico,TOS,05-11,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-02-17,Pfizer Pediatrico,VEN,05-11,7.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-02-17,Pfizer/BioNTech,ABR,12-19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,20-29,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,30-39,4.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,40-49,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,50-59,3.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,60-69,8.0,9.0,0.0,0.0,0.0,0.0,14.0,3.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,70-79,12.0,14.0,0.0,0.0,0.0,0.0,15.0,11.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,80-89,15.0,12.0,0.0,0.0,0.0,0.0,18.0,9.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,ABR,90+,3.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,ITF,ITF1,13.0,Abruzzo
2023-02-17,Pfizer/BioNTech,BAS,40-49,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF5,17.0,Basilicata
2023-02-17,Pfizer/BioNTech,CAL,20-29,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,30-39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,40-49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,50-59,1.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,60-69,4.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,70-79,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,80-89,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAL,90+,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2023-02-17,Pfizer/BioNTech,CAM,12-19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Pfizer/BioNTech,CAM,20-29,4.0,4.0,1.0,0.0,0.0,4.0,2.0,1.0,ITF,ITF3,15.0,Campania
2023-02-17,Pfizer/BioNTech,CAM,30-39,6.0,6.0,0.0,2.0,1.0,4.0,5.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Pfizer/BioNTech,CAM,40-49,12.0,1.0,1.0,0.0,0.0,8.0,4.0,0.0,ITF,ITF3,15.0,Campania
2023-02-17,Pfizer/BioNTech,CAM,50-59,16.0,2.0,0.0,0.0,0.0,2.0,16.0,0.0,ITF,ITF3,15.0,Campania
