area,denominazione_struttura,tipologia,N1,N2,ISTAT,reg
FVG,CENTRO VACCINALE ANTI COVID 19 MONTEDORO,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,CENTRO VACCINALE ANTI COVID 19 PALESTRA COMUNALE AURISINA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,CENTRO VACCINALE ANTI COVID 19 PALESTRA COMUNALE MUGGIA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,CENTRO VACCINALE ANTI COVID 19 PORTO FRANCO TRIESTE,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,CENTRO VACCINALE ANTI COVID 19 RONCHI DEI LEGIONARI,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,Centro vaccinale di Maniago - Ex IPSIA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,Centro vaccinale Zona Industriale Ponterosso - San Vito,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,CITTADELLA DELLA SALUTE,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,COMUNITA' DI RINASCITA,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,COMUNITA' PIERGIORGIO - ONLUS,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,Eutonia Sanità e Salute,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,FRIULI RIABILITAZIONE s.r.l.,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,IST.MED.PEDAG.'S.MARIA COLLI',RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,LA NOSTRA FAMIGLIA,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,OSPIZIO MARINO DI GRADO,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID CENTRO COMM.LE LE MANIFATTURE GEMONA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID CIVIDALE PALAZZETTO DELLO SPORT,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID CODROIPO TENSOSTRUTTURA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID ENTE FIERA UDINE,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID LATISANA PALESTRA SCUOLA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID MANZANO PALAZZETTO DELLO SPORT,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID MODUS TENNIS CLUB TARCENTO,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID PALASPORT LATISANOTTA,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID PALAZZETTO DELLO SPORT TARVISIO,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,PUNTO VACCINALE COVID TOLMEZZO PALATENNIS,STS,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,STUDIO FIS. BUSETTO & PONTE,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
FVG,UILDM sezione di Pordenone,RIA,ITH,ITH4,6,Friuli-Venezia Giulia
LAZ,' SAN RAFFAELE '  CASSINO,RIA,ITI,ITI4,12,Lazio
LAZ,""" CENTRO BENESSERE srl """,RIA,ITI,ITI4,12,Lazio
LAZ,A.I.R.R.I. BRACCIANO,RIA,ITI,ITI4,12,Lazio
LAZ,A.I.R.R.I. FORMELLO,RIA,ITI,ITI4,12,Lazio
LAZ,A.L.M.,RIA,ITI,ITI4,12,Lazio
LAZ,A.L.M. - CARLO LODI,RIA,ITI,ITI4,12,Lazio
LAZ,ADM - GRUPPO AUDIOMEDICAL SRL,RIA,ITI,ITI4,12,Lazio
LAZ,AIRRI CIAMPINO SRL,RIA,ITI,ITI4,12,Lazio
LAZ,AIRRI CLODIO,RIA,ITI,ITI4,12,Lazio
LAZ,AIRRI MEDICAL,RIA,ITI,ITI4,12,Lazio
LAZ,AIRRI MEDICAL,RIA,ITI,ITI4,12,Lazio
LAZ,ALM ASS. LAZIALE MOTULESI,RIA,ITI,ITI4,12,Lazio
LAZ,ANFAS ROMA Onlus,RIA,ITI,ITI4,12,Lazio
LAZ,ANFAS ROMA Onlus,RIA,ITI,ITI4,12,Lazio
LAZ,AR SANA 2,RIA,ITI,ITI4,12,Lazio
LAZ,ARGOS centro di riabilitazione,RIA,ITI,ITI4,12,Lazio
LAZ,ARS SANA,RIA,ITI,ITI4,12,Lazio
LAZ,ASS. ISTITUTO S. CECILIA,RIA,ITI,ITI4,12,Lazio
LAZ,ASSOC. NE SCUOLA VIVA ONLUS,RIA,ITI,ITI4,12,Lazio
LAZ,ASSOHANDICAP ART. 26,RIA,ITI,ITI4,12,Lazio
LAZ,AUDITORIUM PARCO DELLA MUSICA - HUB PEDIATRICO,STS,ITI,ITI4,12,Lazio
LAZ,Buon Lavoro Piccoli,RIA,ITI,ITI4,12,Lazio
LAZ,C. C. VILLA SANDRA,RIA,ITI,ITI4,12,Lazio
LAZ,C. RIAB.PSICOMOTORIA PADRE PIO,RIA,ITI,ITI4,12,Lazio
LAZ,C.M.P.H.,RIA,ITI,ITI4,12,Lazio
LAZ,C.M.P.H. - VIA LIVORNO,RIA,ITI,ITI4,12,Lazio
LAZ,C.O.E.S Onlus,RIA,ITI,ITI4,12,Lazio
LAZ,C.R.C. BALBUZIE,RIA,ITI,ITI4,12,Lazio
LAZ,CASA DI CURA SANTA RITA DA CAS,RIA,ITI,ITI4,12,Lazio
LAZ,CASA DI CURA VILLA FULVIA,RIA,ITI,ITI4,12,Lazio
LAZ,CASA GIOCOSA,RIA,ITI,ITI4,12,Lazio
LAZ,CASA LOIC,RIA,ITI,ITI4,12,Lazio
LAZ,'CASALETTO' Anffas Roma Onlus,RIA,ITI,ITI4,12,Lazio
LAZ,CASERMA VERDIROSI VAC,STS,ITI,ITI4,12,Lazio
LAZ,Cen. Neuro. Arcobaleno,RIA,ITI,ITI4,12,Lazio
LAZ,CENTR RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO 'A. BOGGI',RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO ADELPHI,RIA,ITI,ITI4,12,Lazio
LAZ,Centro Amb Mondo Riabilitazion,RIA,ITI,ITI4,12,Lazio
LAZ,Centro Amb.le-Domic.re UNISAN,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO AMBULATORIALE,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO BAMBU',RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO DI AUDIOFONOLOGOPEDIA,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO DI RIAB.LA VALLE,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO DIAGNOSTICO ARCE,RIA,ITI,ITI4,12,Lazio
LAZ,Centro Educazione Motoria CEM,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO EDUCAZIONE MOTORIA -CEM,RIA,ITI,ITI4,12,Lazio
LAZ,Centro primula ABBVIE Aprilia,STS,ITI,ITI4,12,Lazio
LAZ,CENTRO PRIMULA ASL ROMA 1 TERMINI,STS,ITI,ITI4,12,Lazio
LAZ,CENTRO PRIMULA ASL ROMA1 AUDITORIUM PARCO DELLA MUSICA,STS,ITI,ITI4,12,Lazio
LAZ,CENTRO PRIMULA ASL ROMA1 COMPRENSORIO S.MARIA DELLA PIETA' PADIGLIONE 90,STS,ITI,ITI4,12,Lazio
LAZ,centro primula centro Itaca,STS,ITI,ITI4,12,Lazio
LAZ,centro Primula Latina Expo,STS,ITI,ITI4,12,Lazio
LAZ,CENTRO REGIONALE S.ALESSIO,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIA H RIABILITAZIONE SR,RIA,ITI,ITI4,12,Lazio
LAZ,Centro riab. Poggio Mirteto,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIAB. SANTA ROSA,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIAB.NE S. RAFFAELE,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITATIVO ECASS,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO RIABILITAZIONE AL PARCO,RIA,ITI,ITI4,12,Lazio
LAZ,Centro riabilitazione Dahlia,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO S. M. DELLA PROVVIDENZA,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO S.T.S.  EX ART.26  SORA,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO SPERIMENTALE PER L'AUTI,RIA,ITI,ITI4,12,Lazio
LAZ,CENTRO TANGRAM,RIA,ITI,ITI4,12,Lazio
LAZ,Centro Vaccinale anti-covid19 della Sabina AMAZON,STS,ITI,ITI4,12,Lazio
LAZ,CENTRO VACCINALE COVID 19 ASL ROMA 1 - 'ACEA - OSTIENSE',STS,ITI,ITI4,12,Lazio
LAZ,CENTRO VACCINALE COVID 19 ASL ROMA 1 - 'PORTE DI ROMA',STS,ITI,ITI4,12,Lazio
LAZ,Centro Vaccinale Explora - Il Museo dei bambini di Roma,STS,ITI,ITI4,12,Lazio
LAZ,Centro vaccinale 'la vela' Policlinico Tor Vergata,STS,ITI,ITI4,12,Lazio
LAZ,comunità capodarco,RIA,ITI,ITI4,12,Lazio
LAZ,COMUNITA` IL CHICCO,RIA,ITI,ITI4,12,Lazio
LAZ,COOP ESPERANTO,RIA,ITI,ITI4,12,Lazio
LAZ,COOPERATIVA C.A.R.,RIA,ITI,ITI4,12,Lazio
LAZ,CRN  = CENTRO RIAB. NEUROMOTOR,RIA,ITI,ITI4,12,Lazio
LAZ,DIDASCO COOP. SOCIALE A.R.L.,RIA,ITI,ITI4,12,Lazio
LAZ,DON ORIONE - CENTRO MUTILATINI,RIA,ITI,ITI4,12,Lazio
LAZ,ERRE-D SRL LATINA,RIA,ITI,ITI4,12,Lazio
LAZ,EX BOSI CENTRO VAC,STS,ITI,ITI4,12,Lazio
LAZ,FONDAZ. DON CARLO GNOCCHI,RIA,ITI,ITI4,12,Lazio
LAZ,FONDAZIONE PICCOLO RIFUGIO,RIA,ITI,ITI4,12,Lazio
LAZ,FONDAZIONE SANTA LUCIA IRCCS,RIA,ITI,ITI4,12,Lazio
LAZ,FONDAZIONE UILDM LAZIO onlus,RIA,ITI,ITI4,12,Lazio
LAZ,Fondaziozione Roma Litorale On,RIA,ITI,ITI4,12,Lazio
LAZ,FUORI DAL TUNNEL,RIA,ITI,ITI4,12,Lazio
LAZ,Giomi RSA Laz- Centro Armonia,RIA,ITI,ITI4,12,Lazio
LAZ,GLI ANNALI,RIA,ITI,ITI4,12,Lazio
LAZ,HUB VACCINALE COMUNITA' DI SANT'EGIDIO,STS,ITI,ITI4,12,Lazio
LAZ,"HUB VACCINALE PALAZZETTO SPORT ""PAOLO TOSTO""",STS,ITI,ITI4,12,Lazio
LAZ,I.M.P.P.I.T.  INFANZIA TARDIVA,RIA,ITI,ITI4,12,Lazio
LAZ,INI DIVISIONE VILLA DANTE,RIA,ITI,ITI4,12,Lazio
LAZ,IST FIGLIE S MARIA PROVVIDENZA,RIA,ITI,ITI4,12,Lazio
LAZ,IST.MED. PSICO PED.SACRO CUORE,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO CALAMATTA,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO DI ORTOFONOLOGIA,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO DI ORTOFONOLOGIA,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO DI ORTOFONOLOGIA,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO FILIPPO SMALDONE,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO LEONARDA VACCARI,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO PIA CASA AMBROSINI,RIA,ITI,ITI4,12,Lazio
LAZ,ISTITUTO SANTA CHIARA ROMA,RIA,ITI,ITI4,12,Lazio
LAZ,LA NOSTRA SCUOLA,RIA,ITI,ITI4,12,Lazio
LAZ,MEDICAL SPURI S.R.L.,RIA,ITI,ITI4,12,Lazio
LAZ,MONDO RIABILITAZIONE SRL,RIA,ITI,ITI4,12,Lazio
LAZ,Nomentana Hospital srl,RIA,ITI,ITI4,12,Lazio
LAZ,OPERA DON GUANELLA,RIA,ITI,ITI4,12,Lazio
LAZ,OPERA SANTE DE SANCTIS,RIA,ITI,ITI4,12,Lazio
LAZ,OPERA SANTE DE SANCTIS,RIA,ITI,ITI4,12,Lazio
LAZ,OPERA SANTE DE SANCTIS-VIA POL,RIA,ITI,ITI4,12,Lazio
LAZ,PAROLE IN MOVIMENTO,RIA,ITI,ITI4,12,Lazio
LAZ,PIANETA RIABILITAZIONE,RIA,ITI,ITI4,12,Lazio
LAZ,poligest casa cura v. Querce,RIA,ITI,ITI4,12,Lazio
LAZ,Polo Riabilitativo Nuova Sair,RIA,ITI,ITI4,12,Lazio
LAZ,PRESIDIO DI RIABILITAZIONE OSA,RIA,ITI,ITI4,12,Lazio
LAZ,Presidio Filippo Turati,RIA,ITI,ITI4,12,Lazio
LAZ,PROGETTO AMICO,RIA,ITI,ITI4,12,Lazio
LAZ,PUNTO DI SOMMINISTRAZIONE VACCINALE EUR,STS,ITI,ITI4,12,Lazio
LAZ,PUNTO DI SOMMINISTRAZIONE VACCINALE PRESSO CINECITTA' STUDIOS,STS,ITI,ITI4,12,Lazio
LAZ,Punto Vaccini anti Covid-19 Fiumicino,STS,ITI,ITI4,12,Lazio
LAZ,RAGGIO DI SOLE,RIA,ITI,ITI4,12,Lazio
LAZ,RIFI SRL,RIA,ITI,ITI4,12,Lazio
LAZ,S.MARIA DEL PRATO,RIA,ITI,ITI4,12,Lazio
LAZ,Sa.Ni. Children S.r.l.,RIA,ITI,ITI4,12,Lazio
LAZ,SAN GIOVANNI DI DIO,RIA,ITI,ITI4,12,Lazio
LAZ,Soc. Coop. Sociale Nemo Onlus,RIA,ITI,ITI4,12,Lazio
LAZ,STRUTT. SEMI-RES. A. BOGGI,RIA,ITI,ITI4,12,Lazio
LAZ,STUDIO MEDICO SAN GIORGIO,RIA,ITI,ITI4,12,Lazio
LAZ,TE.RI,RIA,ITI,ITI4,12,Lazio
LAZ,VACLAV VOJTA,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA ALBA E IST. CURE FISICHE,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA ALBA SRL,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA ARDEATINA SRL,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA BUON RESPIRO,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA IMMACOLATA,RIA,ITI,ITI4,12,Lazio
LAZ,VILLA SANTA MARGHERITA,RIA,ITI,ITI4,12,Lazio
LAZ,VILLAGGIO EUGENIO LITTA ART.26,RIA,ITI,ITI4,12,Lazio
LIG,A.I.A.S. VILLA SANGINETTI,RIA,ITC,ITC3,7,Liguria
LIG,A.N.F.F.AS - ALBENGA,RIA,ITC,ITC3,7,Liguria
LIG,ALBATROS SRL  C. GIOVANNA D'A,RIA,ITC,ITC3,7,Liguria
LIG,AMB. GUARDIA DI FINANZA CAVOUR,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO MONTEBRUNO,STS,ITC,ITC3,7,Liguria
LIG,Ambulatorio presso Polizia di stato,STS,ITC,ITC3,7,Liguria
LIG,Ambulatorio Riab. ARCIPELAGO,RIA,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE - CARCERE PONTEDECIMO,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE - CASERMA POLIZIA BOLZANETO,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE - LILT (Lega Italiana lotta contro i tumori),STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE - PIEVE LIGURE ALTA,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE COVID CEPARANA,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE COVID FOLLO,STS,ITC,ITC3,7,Liguria
LIG,AMBULATORIO VACCINALE COVID LA SPEZIA,STS,ITC,ITC3,7,Liguria
LIG,Ambulatorio vaccinale presso Albergo dei poveri,STS,ITC,ITC3,7,Liguria
LIG,ambulatorio vaccinazioni presso Villa Serena,STS,ITC,ITC3,7,Liguria
LIG,ANFFAS - Pres. PARINI,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS - Pres. Rosa GATTORNO,RIA,ITC,ITC3,7,Liguria
LIG,Anffas - Presidio CESINO,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS - Presidio CORONATA,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS - Presidio FALCHETTI,RIA,ITC,ITC3,7,Liguria
LIG,Anffas - Presidio PISACANE,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS - VILLA GALLETTO,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS - VILLA GIUSTINA,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS -Dopo di noi-V. Cordano,RIA,ITC,ITC3,7,Liguria
LIG,ANFFAS ONLUS TIGULLIO OVEST,RIA,ITC,ITC3,7,Liguria
LIG,ASL1 - DISTR.1 BORDIGHERA COVID MMG ,STS,ITC,ITC3,7,Liguria
LIG,ASL1 - DISTR.2 SANREMESE COVID MMG ,STS,ITC,ITC3,7,Liguria
LIG,ASL1 - DISTR.3 IMPERIESE COVID MMG ,STS,ITC,ITC3,7,Liguria
LIG,ASS.TIGULLIO EST ANFFAS,RIA,ITC,ITC3,7,Liguria
LIG,AVIS COMUNALE RONCO SCRIVIA,STS,ITC,ITC3,7,Liguria
LIG,BADALUCCO - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,BAJARDO - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,BOGGIANO PICO - Don Orione,RIA,ITC,ITC3,7,Liguria
LIG,BOGLIASCO Croce Verde,STS,ITC,ITC3,7,Liguria
LIG,C. Diurno Disab. V. Gramsci,RIA,ITC,ITC3,7,Liguria
LIG,C. terapeutico diurno Gaggiola,RIA,ITC,ITC3,7,Liguria
LIG,C.D. IL GIRASOLE,RIA,ITC,ITC3,7,Liguria
LIG,C.R. VITTORIA GIORNI - COVID,STS,ITC,ITC3,7,Liguria
LIG,C.R.C.T.  IL GABBIANO-SEGESTA,RIA,ITC,ITC3,7,Liguria
LIG,CAMOGLI Croce Rossa Italiana,STS,ITC,ITC3,7,Liguria
LIG,CAMPOROSSO - CENTRO POLIVALENTE G.FALCONE,STS,ITC,ITC3,7,Liguria
LIG,CARES ONLUS,RIA,ITC,ITC3,7,Liguria
LIG,CASA DEL SANTO BAMBINO - RESID,RIA,ITC,ITC3,7,Liguria
LIG,CASA DEL SANTO BAMBINO-Semires,RIA,ITC,ITC3,7,Liguria
LIG,CASA DELLA SALUTE - MULTEDO,STS,ITC,ITC3,7,Liguria
LIG,CASA DELLA SALUTE - Sampierdarena Torre MSC,STS,ITC,ITC3,7,Liguria
LIG,CASA DELLA SALUTE POLIAMBULATORIO QUARTO,STS,ITC,ITC3,7,Liguria
LIG,CASA DI RIPOSO SAN GIUSEPPE - COVID,STS,ITC,ITC3,7,Liguria
LIG,CD Riabilitativo ARCIPELAGO,RIA,ITC,ITC3,7,Liguria
LIG,CD Riabilitativo ARCOBALENO,RIA,ITC,ITC3,7,Liguria
LIG,CENTRO A.I.A.S. SAVONA,RIA,ITC,ITC3,7,Liguria
LIG,Centro di Riabilitazione srl,RIA,ITC,ITC3,7,Liguria
LIG,Centro REDULCO,RIA,ITC,ITC3,7,Liguria
LIG,Centro Resid. GERMANA COSTA,RIA,ITC,ITC3,7,Liguria
LIG,Centro Residenz. LA MAGNOLIA,RIA,ITC,ITC3,7,Liguria
LIG,CENTRO RIAB. 'LUIGI STOPPANI',RIA,ITC,ITC3,7,Liguria
LIG,Centro Riab. Res. L'ALTALENA,RIA,ITC,ITC3,7,Liguria
LIG,Centro Riab. UILDM Genova,RIA,ITC,ITC3,7,Liguria
LIG,Centro Socio Sanit Sacro Cuore,RIA,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE AMB PEDIATRIA,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE AMB PEDIATRIA,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE AUDITORIUM,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE CORSO DANTE,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE MED. PENITENZIARIA,STS,ITC,ITC3,7,Liguria
LIG,CENTRO VACCINALE VIALE DANTE,STS,ITC,ITC3,7,Liguria
LIG,CEPIM - Semiresidenziale,RIA,ITC,ITC3,7,Liguria
LIG,CEPIM - Volta,RIA,ITC,ITC3,7,Liguria
LIG,CEPIM l'Appartamento cent down,RIA,ITC,ITC3,7,Liguria
LIG,CERIANA - CENTRO VACCINAZIONE COVID ,STS,ITC,ITC3,7,Liguria
LIG,Chiossone-Car Minori Gli Alber,RIA,ITC,ITC3,7,Liguria
LIG,CHIUSAVECCHIA - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,CODESS SOCIALE VADA SABATIA,RIA,ITC,ITC3,7,Liguria
LIG,COMUNE ROVEGNO,STS,ITC,ITC3,7,Liguria
LIG,COMUNITA' DI SANT'EGIDIO - COVID,STS,ITC,ITC3,7,Liguria
LIG,CONSORZIO COCIV - STANZA VACCINALE PER I PROPRI DIPENDENTI,STS,ITC,ITC3,7,Liguria
LIG,CROCE VERDE CASELLA,STS,ITC,ITC3,7,Liguria
LIG,CRSD Disabili (ex Rep.Speciale,RIA,ITC,ITC3,7,Liguria
LIG,DIANO MARINA - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,DIREZIONE ASL3 LIGURIA,STS,ITC,ITC3,7,Liguria
LIG,DISTRETTO 1 - VACCINAZIONE DOMICILIARE COVID,STS,ITC,ITC3,7,Liguria
LIG,DISTRETTO 2 - VACCINAZIONE DOMICILIARE COVID,STS,ITC,ITC3,7,Liguria
LIG,DISTRETTO 3 - VACCINAZIONE DOMICILIARE COVID,STS,ITC,ITC3,7,Liguria
LIG,EX FERRIERA FORMENTO ROSSIGLIONE,STS,ITC,ITC3,7,Liguria
LIG,FAMIGLIA MORESCO - Don Orione,RIA,ITC,ITC3,7,Liguria
LIG,FONDAZIONE SACRA FAMIGLIA,RIA,ITC,ITC3,7,Liguria
LIG,FONDAZIONE SACRA FAMIGLIA,RIA,ITC,ITC3,7,Liguria
LIG,FONDAZIONE SACRA FAMIGLIA,RIA,ITC,ITC3,7,Liguria
LIG,GISAL CEAD Casa Marta,RIA,ITC,ITC3,7,Liguria
LIG,HITACHI RAIL STS Genova Hub Vaccinale,STS,ITC,ITC3,7,Liguria
LIG,HUB - Centro Resid. e SemiResid. Disabili,STS,ITC,ITC3,7,Liguria
LIG,HUB PEDIATRICO CORSO SARDEGNA,STS,ITC,ITC3,7,Liguria
LIG,HUB PEDIATRICO GAU DORIA DSS.12,STS,ITC,ITC3,7,Liguria
LIG,Hub Sala Chiamata,STS,ITC,ITC3,7,Liguria
LIG,HUB VACCINALE AMAZON ITALIA,STS,ITC,ITC3,7,Liguria
LIG,HUB VACCINALE ANSALDO ENERGIA,STS,ITC,ITC3,7,Liguria
LIG,HUB VACCINALE IPLOM - Busalla,STS,ITC,ITC3,7,Liguria
LIG,HUB VACCINALE TEATRO DELLA GIOVENTU',STS,ITC,ITC3,7,Liguria
LIG,IL FAGGIO CARCARE,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO COOP SOC. ONLUS,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO COOP SOC. ONLUS,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO COOP. SOCIALE,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO COOP. SOCIALE,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO ONLUS,RIA,ITC,ITC3,7,Liguria
LIG,IL FAGGIO ONLUS,RIA,ITC,ITC3,7,Liguria
LIG,'IL GRANELLO' - VARAZZE,RIA,ITC,ITC3,7,Liguria
LIG,IL PONTE,RIA,ITC,ITC3,7,Liguria
LIG,IL SORRISO,RIA,ITC,ITC3,7,Liguria
LIG,IMPERIA - PALASALUTE CENTRO VACCINAZIONE COVID ,STS,ITC,ITC3,7,Liguria
LIG,ISAH CENTRO DI RIAB. POLIVALEN,RIA,ITC,ITC3,7,Liguria
LIG,ISOLABONA - CENTRO VACCINAZIONE COVID ,STS,ITC,ITC3,7,Liguria
LIG,Ist. Chiossone - CAR Adulti,RIA,ITC,ITC3,7,Liguria
LIG,Ist. Chiossone (CAR) x Minori,RIA,ITC,ITC3,7,Liguria
LIG,IST. RIAB.'IL FAGGIO' - SV2,RIA,ITC,ITC3,7,Liguria
LIG,Istituto CAMALDOLI - Don Orion,RIA,ITC,ITC3,7,Liguria
LIG,ISTITUTO CASTAGNA PCDO - COVID,STS,ITC,ITC3,7,Liguria
LIG,ISTITUTO MEDICO PED. BORGHETTO,RIA,ITC,ITC3,7,Liguria
LIG,Istituto PAVERANO - Don Orione,RIA,ITC,ITC3,7,Liguria
LIG,La Missione SZ Sez comatosi,RIA,ITC,ITC3,7,Liguria
LIG,LA NOSTRA FAMIGLIA-VARAZZE,RIA,ITC,ITC3,7,Liguria
LIG,Magazzini del Cotone,STS,ITC,ITC3,7,Liguria
LIG,Missione la cometa,RIA,ITC,ITC3,7,Liguria
LIG,MOLINI DI TRIORA - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,NUCCI NOVI CEPPELLINI,RIA,ITC,ITC3,7,Liguria
LIG,NUCLEO SALUTE SCUOLA c/o CONS Via Agnese,STS,ITC,ITC3,7,Liguria
LIG,NUOVA ASSISTENZA SOC. COOP SOC,RIA,ITC,ITC3,7,Liguria
LIG,Opera G. Signori Ist S. PIETRO,RIA,ITC,ITC3,7,Liguria
LIG,Palamare Pra,STS,ITC,ITC3,7,Liguria
LIG,PERINALDO - CENTRO VACCINAZIONE COVID ,STS,ITC,ITC3,7,Liguria
LIG,PIEVE DI TECO - CENTRO VACCINAZIONE COVID,STS,ITC,ITC3,7,Liguria
LIG,PIGNA - CENTRO VACCINAZIONI COVID,STS,ITC,ITC3,7,Liguria
LIG,PINETA MARINA - COVID,STS,ITC,ITC3,7,Liguria
LIG,POLIAMBULATORIO SAN SIRO,STS,ITC,ITC3,7,Liguria
LIG,Pres. Riab. Disabilità GE PRA',RIA,ITC,ITC3,7,Liguria
LIG,PRESIDIO CRI - Comitato Vallescrivia ODV,STS,ITC,ITC3,7,Liguria
